path,annotations
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10675-A_20141229_2716_01.mp4-7070.jpg,[{"label":"Emotion-3-0-12-0-0-0-0-85-No","type":"rectangle","coordinates":{"x":462,"y":129,"width":301,"height":257}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10715-A_20141229_2716_01.mp4-51675.jpg,[{"label":"Emotion-25-0-0-0-0-0-0-75-No","type":"rectangle","coordinates":{"x":284,"y":190,"width":189,"height":236}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10716-A_20141229_2716_01.mp4-51770.jpg,[{"label":"Emotion-0-0-10-0-4-0-0-86-No","type":"rectangle","coordinates":{"x":228,"y":315,"width":197,"height":222}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10719-A_20141229_2716_02.mp4-1340.jpg,[{"label":"Emotion-0-20-0-0-3-0-0-77-No","type":"rectangle","coordinates":{"x":239,"y":57,"width":172,"height":114}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10720-A_20141229_2716_02.mp4-1895.jpg,[{"label":"Emotion-0-40-0-0-5-5-5-45-No","type":"rectangle","coordinates":{"x":188,"y":69,"width":161,"height":138}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10740-A_20141229_2716_02.mp4-16840.jpg,[{"label":"Emotion-0-0-15-0-0-0-0-85-No","type":"rectangle","coordinates":{"x":390,"y":288,"width":217,"height":244}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10783-A_20150104_2722_01.mp4-18345.jpg,[{"label":"Emotion-0-0-10-0-0-0-0-90-No","type":"rectangle","coordinates":{"x":530,"y":119,"width":62,"height":80}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10785-A_20150104_2722_01.mp4-20405.jpg,[{"label":"Emotion-0-0-15-0-0-0-0-85-No","type":"rectangle","coordinates":{"x":159,"y":368,"width":77,"height":72}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10799-A_20150104_2722_03.mp4-8225.jpg,[{"label":"Emotion-55-0-0-0-0-0-0-45-No","type":"rectangle","coordinates":{"x":246,"y":159,"width":155,"height":166}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10903-A_20150106_2724_02.mp4-45890.jpg,[{"label":"Emotion-100-0-0-0-0-0-0-0-No","type":"rectangle","coordinates":{"x":252,"y":177,"width":161,"height":167}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10905-A_20150106_2724_02.mp4-46885.jpg,[{"label":"Emotion-45-0-0-0-0-0-0-55-No","type":"rectangle","coordinates":{"x":251,"y":186,"width":157,"height":155}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10917-A_20150115_2802_01.mp4-23675.jpg,[{"label":"Emotion-0-0-0-3-0-0-0-97-No","type":"rectangle","coordinates":{"x":202,"y":104,"width":104,"height":110}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/1092-A_20130628_0915_01.mp4-4415.jpg,[{"label":"Emotion-50-0-0-0-0-0-0-50-No","type":"rectangle","coordinates":{"x":211,"y":73,"width":156,"height":145}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10920-A_20150115_2802_01.mp4-25350.jpg,[{"label":"Emotion-0-0-5-0-5-5-0-85-No","type":"rectangle","coordinates":{"x":403,"y":184,"width":152,"height":201}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10964-A_20150117_2804_01.mp4-28595.jpg,[{"label":"Emotion-15-0-0-0-0-0-0-85-No","type":"rectangle","coordinates":{"x":444,"y":76,"width":82,"height":76}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/10998-A_20150117_2804_02.mp4-14370.jpg,[{"label":"Emotion-5-0-15-0-0-0-0-80-No","type":"rectangle","coordinates":{"x":455,"y":207,"width":119,"height":192}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11009-A_20150117_2804_02.mp4-24810.jpg,[{"label":"Emotion-3-0-3-0-0-0-0-94-No","type":"rectangle","coordinates":{"x":265,"y":269,"width":453,"height":405}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11037-A_20150123_2810_01.mp4-8425.jpg,[{"label":"Emotion-20-0-0-0-0-0-0-80-No","type":"rectangle","coordinates":{"x":250,"y":177,"width":84,"height":88}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11059-A_20150123_2810_01.mp4-38940.jpg,[{"label":"Emotion-0-0-0-5-0-0-0-95-No","type":"rectangle","coordinates":{"x":247,"y":149,"width":80,"height":74}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11061-A_20150123_2810_01.mp4-40320.jpg,[{"label":"Emotion-20-0-0-5-0-0-0-80-No","type":"rectangle","coordinates":{"x":128,"y":136,"width":92,"height":102}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11062-A_20150123_2810_01.mp4-41265.jpg,[{"label":"Emotion-0-0-0-3-0-0-0-97-No","type":"rectangle","coordinates":{"x":344,"y":285,"width":85,"height":100}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11087-A_20150123_2810_02.mp4-24515.jpg,[{"label":"Emotion-0-0-6-3-0-0-0-93-No","type":"rectangle","coordinates":{"x":285,"y":109,"width":125,"height":120}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11090-A_20150123_2810_02.mp4-28300.jpg,[{"label":"Emotion-5-0-5-0-0-0-0-90-No","type":"rectangle","coordinates":{"x":359,"y":42,"width":114,"height":75}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11114-A_20150127_2814_01.mp4-23605.jpg,[{"label":"Emotion-5-0-5-0-0-0-5-85-No","type":"rectangle","coordinates":{"x":413,"y":80,"width":194,"height":153}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11115-A_20150127_2814_01.mp4-24285.jpg,[{"label":"Emotion-2-2-0-0-0-0-0-96-No","type":"rectangle","coordinates":{"x":406,"y":116,"width":146,"height":162}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11128-A_20150127_2814_01.mp4-42685.jpg,[{"label":"Emotion-15-0-0-0-0-0-0-85-No","type":"rectangle","coordinates":{"x":287,"y":138,"width":109,"height":116}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11129-A_20150127_2814_01.mp4-43040.jpg,[{"label":"Emotion-0-0-0-0-0-0-0-100-No","type":"rectangle","coordinates":{"x":257,"y":171,"width":138,"height":84}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11281-A_20150221_2908_01.mp4-8650.jpg,[{"label":"Emotion-25-0-0-3-0-0-0-72-No","type":"rectangle","coordinates":{"x":246,"y":116,"width":151,"height":149}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11282-A_20150221_2908_01.mp4-9585.jpg,[{"label":"Emotion-0-0-20-0-0-0-0-80-No","type":"rectangle","coordinates":{"x":280,"y":79,"width":123,"height":112}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11284-A_20150221_2908_01.mp4-11350.jpg,[{"label":"Emotion-0-0-10-0-0-0-0-90-No","type":"rectangle","coordinates":{"x":141,"y":84,"width":135,"height":152}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11289-A_20150221_2908_01.mp4-17140.jpg,[{"label":"Emotion-0-0-25-0-0-0-0-75-No","type":"rectangle","coordinates":{"x":288,"y":177,"width":130,"height":148}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11341-A_20150308_2923_01.mp4-40550.jpg,[{"label":"Emotion-80-0-5-0-0-0-0-15-No","type":"rectangle","coordinates":{"x":462,"y":252,"width":336,"height":442}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11346-A_20150308_2923_01.mp4-44650.jpg,[{"label":"Emotion-20-0-0-0-10-0-0-70-No","type":"rectangle","coordinates":{"x":66,"y":100,"width":100,"height":150}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11363-A_20150308_2923_02.mp4-20200.jpg,[{"label":"Emotion-10-0-10-5-0-0-0-75-No","type":"rectangle","coordinates":{"x":550,"y":121,"width":156,"height":217}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11379-A_20150308_2923_02.mp4-38825.jpg,[{"label":"Emotion-15-5-5-0-0-0-0-75-No","type":"rectangle","coordinates":{"x":426,"y":163,"width":274,"height":245}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11389-A_20150308_2923_02.mp4-51100.jpg,[{"label":"Emotion-0-5-60-0-0-0-0-35-No","type":"rectangle","coordinates":{"x":458,"y":306,"width":140,"height":146}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11557-A_20150404_3022_01.mp4-4580.jpg,[{"label":"Emotion-0-0-15-0-0-0-0-85-No","type":"rectangle","coordinates":{"x":326,"y":161,"width":348,"height":322}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11568-A_20150404_3022_01.mp4-16725.jpg,[{"label":"Emotion-0-40-10-0-0-0-30-20-No","type":"rectangle","coordinates":{"x":131,"y":136,"width":237,"height":256}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11571-A_20150404_3022_01.mp4-20445.jpg,[{"label":"Emotion-7-0-0-30-15-0-0-47-No","type":"rectangle","coordinates":{"x":505,"y":89,"width":164,"height":153}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11599-A_20150404_3022_01.mp4-53165.jpg,[{"label":"Emotion-5-30-0-0-0-0-0-65-No","type":"rectangle","coordinates":{"x":83,"y":127,"width":90,"height":125}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/1160-A_20130628_0915_02.mp4-36880.jpg,[{"label":"Emotion-90-10-0-0-0-0-0-0-No","type":"rectangle","coordinates":{"x":252,"y":201,"width":285,"height":328}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11632-A_20150404_3022_02.mp4-41220.jpg,[{"label":"Emotion-50-0-0-0-5-0-0-45-No","type":"rectangle","coordinates":{"x":409,"y":86,"width":120,"height":97}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11636-A_20150404_3022_02.mp4-43960.jpg,[{"label":"Emotion-0-5-5-15-15-0-0-60-No","type":"rectangle","coordinates":{"x":476,"y":437,"width":123,"height":76}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11637-A_20150404_3022_02.mp4-44360.jpg,[{"label":"Emotion-0-0-0-15-30-0-0-55-No","type":"rectangle","coordinates":{"x":211,"y":357,"width":103,"height":80}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/1164-A_20130628_0915_02.mp4-45630.jpg,[{"label":"Emotion-60-0-0-0-0-0-0-40-No","type":"rectangle","coordinates":{"x":329,"y":327,"width":245,"height":227}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11654-A_20150404_3022_03.mp4-14350.jpg,[{"label":"Emotion-0-0-3-0-10-10-0-77-No","type":"rectangle","coordinates":{"x":73,"y":164,"width":86,"height":143}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11666-A_20150404_3022_03.mp4-27580.jpg,[{"label":"Emotion-7-15-0-0-5-5-0-68-No","type":"rectangle","coordinates":{"x":150,"y":141,"width":124,"height":169}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/117-A_20130531_0818_03.mp4-30790.jpg,[{"label":"Emotion-0-5-0-0-3-8-0-84-No","type":"rectangle","coordinates":{"x":332,"y":192,"width":245,"height":281}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/118-A_20130531_0818_03.mp4-31550.jpg,[{"label":"Emotion-55-0-0-0-0-0-0-45-No","type":"rectangle","coordinates":{"x":156,"y":153,"width":168,"height":156}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/119-A_20130531_0818_03.mp4-33330.jpg,[{"label":"Emotion-40-15-0-0-5-0-0-40-No","type":"rectangle","coordinates":{"x":100,"y":113,"width":140,"height":175}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11936-A_20150507_3124_02.mp4-32035.jpg,[{"label":"Emotion-0-0-20-0-0-0-0-80-No","type":"rectangle","coordinates":{"x":144,"y":128,"width":185,"height":150}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/11954-A_20150507_3124_02.mp4-48915.jpg,[{"label":"Emotion-0-0-65-0-0-0-0-35-No","type":"rectangle","coordinates":{"x":359,"y":53,"width":73,"height":92}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/1199-A_20130705_0922_01.mp4-8260.jpg,[{"label":"Emotion-90-0-0-0-0-0-0-10-No","type":"rectangle","coordinates":{"x":265,"y":211,"width":381,"height":392}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/1201-A_20130705_0922_01.mp4-9540.jpg,[{"label":"Emotion-0-0-10-0-0-0-0-90-No","type":"rectangle","coordinates":{"x":214,"y":218,"width":326,"height":399}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12019-S_20130417_0600_01.AVI.mp4-24350.jpg,[{"label":"Emotion-90-0-0-0-0-0-0-10-Yes-I''m not sure if this picture counts? The baby is looking at a picture of another baby in a book","type":"rectangle","coordinates":{"x":238,"y":397,"width":222,"height":148}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12021-S_20130417_0600_01.AVI.mp4-29915.jpg,[{"label":"Emotion-20-0-0-0-0-0-0-80-Yes-I''m not sure if this picture counts? The baby is looking at a picture of another baby in a book","type":"rectangle","coordinates":{"x":387,"y":373,"width":223,"height":156}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/1208-A_20130705_0922_01.mp4-17775.jpg,[{"label":"Emotion-40-0-0-0-0-0-0-60-No","type":"rectangle","coordinates":{"x":283,"y":241,"width":289,"height":331}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12096-S_20130421_0604_02.AVI.mp4-52335.jpg,[{"label":"Emotion-25-15-0-0-0-0-0-60-No","type":"rectangle","coordinates":{"x":389,"y":326,"width":133,"height":111}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12097-S_20130421_0604_02.AVI.mp4-52340.jpg,[{"label":"Emotion-40-15-0-0-0-0-0-45-No","type":"rectangle","coordinates":{"x":397,"y":327,"width":127,"height":108}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12098-S_20130421_0604_02.AVI.mp4-52785.jpg,[{"label":"Emotion-60-10-0-0-0-0-0-30-No","type":"rectangle","coordinates":{"x":309,"y":307,"width":122,"height":119}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12099-S_20130421_0604_02.AVI.mp4-53060.jpg,[{"label":"Emotion-50-10-0-10-0-0-0-30-No","type":"rectangle","coordinates":{"x":281,"y":336,"width":161,"height":122}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12109-S_20130421_0604_03.AVI.mp4-10710.jpg,[{"label":"Emotion-80-0-0-0-0-0-0-20-No","type":"rectangle","coordinates":{"x":102,"y":77,"width":112,"height":107}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12138-S_20130421_0604_04.AVI.mp4-3445.jpg,[{"label":"Emotion-70-15-0-0-0-0-10-5-No","type":"rectangle","coordinates":{"x":269,"y":333,"width":182,"height":200}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12143-S_20130424_0607_01.AVI.mp4-9730.jpg,[{"label":"Emotion-0-0-0-0-0-0-0-100-No","type":"rectangle","coordinates":{"x":511,"y":149,"width":225,"height":271}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12153-S_20130424_0607_01.AVI.mp4-21280.jpg,[{"label":"Emotion-0-5-0-0-0-0-0-95-No","type":"rectangle","coordinates":{"x":266,"y":33,"width":83,"height":58}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12154-S_20130424_0607_01.AVI.mp4-21690.jpg,[{"label":"Emotion-60-5-0-0-0-0-0-35-No","type":"rectangle","coordinates":{"x":135,"y":75,"width":95,"height":65}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12161-S_20130424_0607_01.AVI.mp4-37030.jpg,[{"label":"Emotion-80-5-0-0-0-0-10-5-No","type":"rectangle","coordinates":{"x":99,"y":177,"width":172,"height":202}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12179-S_20130428_0611_01.AVI.mp4-17580.jpg,[{"label":"Emotion-0-0-0-0-0-0-0-100-No","type":"rectangle","coordinates":{"x":349,"y":300,"width":124,"height":85}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12208-S_20130428_0611_02.AVI.mp4-9930.jpg,[{"label":"Emotion-85-0-0-0-0-0-0-15-No","type":"rectangle","coordinates":{"x":363,"y":148,"width":178,"height":175}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12209-S_20130428_0611_02.AVI.mp4-11555.jpg,[{"label":"Emotion-70-0-0-0-0-0-0-30-No","type":"rectangle","coordinates":{"x":229,"y":72,"width":114,"height":107}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12218-S_20130428_0611_02.AVI.mp4-20000.jpg,[{"label":"Emotion-30-0-0-0-0-0-0-70-No","type":"rectangle","coordinates":{"x":552,"y":79,"width":121,"height":151}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12224-S_20130428_0611_02.AVI.mp4-28275.jpg,[{"label":"Emotion-80-5-0-0-0-0-0-15-No","type":"rectangle","coordinates":{"x":461,"y":171,"width":225,"height":238}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12265-S_20130501_0614_01.AVI.mp4-7665.jpg,[{"label":"Emotion-0-15-75-0-0-0-0-10-No","type":"rectangle","coordinates":{"x":116,"y":91,"width":108,"height":139}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12293-S_20130501_0614_02.AVI.mp4-3370.jpg,[{"label":"Emotion-55-20-25-0-0-0-0-0-No","type":"rectangle","coordinates":{"x":259,"y":245,"width":215,"height":226}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12365-S_20130504_0617_02.AVI.mp4-25535.jpg,[{"label":"Emotion-55-45-0-0-0-0-0-0-No","type":"rectangle","coordinates":{"x":354,"y":214,"width":294,"height":254}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12367-S_20130504_0617_02.AVI.mp4-26295.jpg,[{"label":"Emotion-30-25-0-0-0-0-0-45-No","type":"rectangle","coordinates":{"x":371,"y":197,"width":194,"height":240}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12368-S_20130504_0617_02.AVI.mp4-27135.jpg,[{"label":"Emotion-40-7-0-0-0-0-0-53-No","type":"rectangle","coordinates":{"x":331,"y":117,"width":289,"height":233}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12380-S_20130504_0617_02.AVI.mp4-46795.jpg,[{"label":"Emotion-0-0-5-5-0-0-0-90-No-Baby and parent reflected in a mirror _ baby is wearing headcam","type":"rectangle","coordinates":{"x":476,"y":211,"width":91,"height":121}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12396-S_20130508_0621_01.AVI.mp4-20625.jpg,[{"label":"Emotion-20-15-0-0-0-0-20-45-No","type":"rectangle","coordinates":{"x":358,"y":59,"width":113,"height":91}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12398-S_20130508_0621_01.AVI.mp4-21390.jpg,[{"label":"Emotion-0-0-5-0-0-0-0-95-No","type":"rectangle","coordinates":{"x":378,"y":172,"width":150,"height":120}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12400-S_20130508_0621_01.AVI.mp4-25545.jpg,[{"label":"Emotion-25-0-0-0-0-0-0-75-No","type":"rectangle","coordinates":{"x":329,"y":190,"width":111,"height":134}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12407-S_20130508_0621_01.AVI.mp4-35085.jpg,[{"label":"Emotion-0-0-0-0-0-0-0-100-No","type":"rectangle","coordinates":{"x":273,"y":109,"width":293,"height":209}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/1241-A_20130705_0922_03.mp4-5530.jpg,[{"label":"Emotion-70-30-0-0-0-0-0-0-No","type":"rectangle","coordinates":{"x":332,"y":248,"width":298,"height":391}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/1242-A_20130705_0922_03.mp4-5590.jpg,[{"label":"Emotion-5-0-0-0-2-0-0-93-No","type":"rectangle","coordinates":{"x":100,"y":161,"width":139,"height":206}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12421-S_20130508_0621_02.mp4-4655.jpg,[{"label":"Emotion-0-0-0-0-0-0-0-100-No","type":"rectangle","coordinates":{"x":337,"y":99,"width":101,"height":89}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/1244-A_20130705_0922_03.mp4-8825.jpg,[{"label":"Emotion-10-0-4-0-0-0-0-86-No","type":"rectangle","coordinates":{"x":305,"y":151,"width":285,"height":279}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12504-S_20130515_0628_01.AVI.mp4-16690.jpg,[{"label":"Emotion-95-0-5-0-0-0-0-0-No","type":"rectangle","coordinates":{"x":229,"y":269,"width":250,"height":282}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12531-S_20130515_0628_02.AVI.mp4-8510.jpg,[{"label":"Emotion-0-10-70-0-0-0-0-20-No","type":"rectangle","coordinates":{"x":383,"y":284,"width":145,"height":139}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12532-S_20130515_0628_02.AVI.mp4-9830.jpg,[{"label":"Emotion-15-0-0-0-0-0-0-85-No","type":"rectangle","coordinates":{"x":504,"y":259,"width":166,"height":157}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12533-S_20130515_0628_02.AVI.mp4-10145.jpg,[{"label":"Emotion-10-0-0-0-0-0-0-90-No","type":"rectangle","coordinates":{"x":451,"y":314,"width":162,"height":172}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12537-S_20130515_0628_02.AVI.mp4-15150.jpg,[{"label":"Emotion-10-5-0-0-0-0-0-85-No","type":"rectangle","coordinates":{"x":381,"y":206,"width":146,"height":150}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12538-S_20130515_0628_02.AVI.mp4-16360.jpg,[{"label":"Emotion-0-0-5-0-0-0-0-95-No","type":"rectangle","coordinates":{"x":483,"y":137,"width":206,"height":194}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12539-S_20130515_0628_02.AVI.mp4-17410.jpg,[{"label":"Emotion-0-0-30-0-0-0-0-70-No","type":"rectangle","coordinates":{"x":511,"y":124,"width":150,"height":155}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12609-S_20130519_0702_02.AVI.mp4-37855.jpg,[{"label":"Emotion-70-0-0-0-0-0-0-30-No","type":"rectangle","coordinates":{"x":410,"y":70,"width":159,"height":134}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12617-S_20130519_0702_03.AVI.mp4-1525.jpg,[{"label":"Emotion-60-0-10-0-0-0-0-30-No","type":"rectangle","coordinates":{"x":415,"y":115,"width":135,"height":174}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12618-S_20130519_0702_03.AVI.mp4-4440.jpg,[{"label":"Emotion-30-20-0-5-0-0-0-45-No","type":"rectangle","coordinates":{"x":376,"y":71,"width":103,"height":114}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12623-S_20130519_0702_03.AVI.mp4-13710.jpg,[{"label":"Emotion-75-10-0-0-0-0-0-15-No","type":"rectangle","coordinates":{"x":490,"y":66,"width":120,"height":124}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12647-S_20130522_0705_01.AVI.mp4-5970.jpg,[{"label":"Emotion-60-10-0-0-0-0-0-30-No","type":"rectangle","coordinates":{"x":362,"y":274,"width":60,"height":84}}]
/Users/Ellie/Desktop/Headcam Emotion/face_TP_present_azure/12649-S_20130522_0705_01.AVI.mp4-7835.jpg,[{"label":"Emotion-0-10-0-0-0-0-0-90-No","type":"rectangle","coordinates":{"x":439,"y":125,"width":53,"height":54}}]
