img_src1,short_image_path
http://langcog.stanford.edu/expts/saycam/frames/16633-S_20140101_1415_03.mp4-1355.jpg,16633-S_20140101_1415_03.mp4-1355.jpg
http://langcog.stanford.edu/expts/saycam/frames/22104-S_20141203_2516_01.mp4-11400.jpg,22104-S_20141203_2516_01.mp4-11400.jpg
http://langcog.stanford.edu/expts/saycam/frames/13576-S_20130706_0819_05.mp4-13020.jpg,13576-S_20130706_0819_05.mp4-13020.jpg
http://langcog.stanford.edu/expts/saycam/frames/16121-S_20131130_1313_07.mp4-35.jpg,16121-S_20131130_1313_07.mp4-35.jpg
http://langcog.stanford.edu/expts/saycam/frames/15329-S_20131024_1207_02.mp4-12130.jpg,15329-S_20131024_1207_02.mp4-12130.jpg
http://langcog.stanford.edu/expts/saycam/frames/17473-S_20140215_1529_01.mp4-13365.jpg,17473-S_20140215_1529_01.mp4-13365.jpg
http://langcog.stanford.edu/expts/saycam/frames/18444-S_20140409_1723_03.AVI.mp4-1780.jpg,18444-S_20140409_1723_03.AVI.mp4-1780.jpg
http://langcog.stanford.edu/expts/saycam/frames/16066-S_20131127_1310_05.mp4-45120.jpg,16066-S_20131127_1310_05.mp4-45120.jpg
http://langcog.stanford.edu/expts/saycam/frames/18004-S_20140312_1623_04.mp4-11580.jpg,18004-S_20140312_1623_04.mp4-11580.jpg
http://langcog.stanford.edu/expts/saycam/frames/20211-S_20140809_2123_01.mp4-3565.jpg,20211-S_20140809_2123_01.mp4-3565.jpg
http://langcog.stanford.edu/expts/saycam/frames/18227-S_20140326_1709_05.mp4-10315.jpg,18227-S_20140326_1709_05.mp4-10315.jpg
http://langcog.stanford.edu/expts/saycam/frames/17737-S_20140227_1610_05.mp4-5740.jpg,17737-S_20140227_1610_05.mp4-5740.jpg
http://langcog.stanford.edu/expts/saycam/frames/16594-S_20131228_1411_04.mp4-2130.jpg,16594-S_20131228_1411_04.mp4-2130.jpg
http://langcog.stanford.edu/expts/saycam/frames/15889-S_20131121_1304_05.mp4-1310.jpg,15889-S_20131121_1304_05.mp4-1310.jpg
http://langcog.stanford.edu/expts/saycam/frames/20293-S_20140815_2129_01.mp4-27095.jpg,20293-S_20140815_2129_01.mp4-27095.jpg
http://langcog.stanford.edu/expts/saycam/frames/20606-S_20140903_2217_02.mp4-7885.jpg,20606-S_20140903_2217_02.mp4-7885.jpg
http://langcog.stanford.edu/expts/saycam/frames/15224-S_20131017_1200_03.mp4-17410.jpg,15224-S_20131017_1200_03.mp4-17410.jpg
http://langcog.stanford.edu/expts/saycam/frames/14396-S_20130824_1007_01.mp4-10735.jpg,14396-S_20130824_1007_01.mp4-10735.jpg
http://langcog.stanford.edu/expts/saycam/frames/12001-S_20130417_0600_01.AVI.mp4-2580.jpg,12001-S_20130417_0600_01.AVI.mp4-2580.jpg
http://langcog.stanford.edu/expts/saycam/frames/19407-S_20140611_1925_01.mp4-495.jpg,19407-S_20140611_1925_01.mp4-495.jpg
http://langcog.stanford.edu/expts/saycam/frames/14901-S_20130922_1105_03.mp4-1090.jpg,14901-S_20130922_1105_03.mp4-1090.jpg
http://langcog.stanford.edu/expts/saycam/frames/13340-S_20130622_0805_06.AVI.mp4-17775.jpg,13340-S_20130622_0805_06.AVI.mp4-17775.jpg
http://langcog.stanford.edu/expts/saycam/frames/15281-S_20131019_1202_03.mp4-29620.jpg,15281-S_20131019_1202_03.mp4-29620.jpg
http://langcog.stanford.edu/expts/saycam/frames/14355-S_20130822_1005_03.AVI.mp4-12780.jpg,14355-S_20130822_1005_03.AVI.mp4-12780.jpg
http://langcog.stanford.edu/expts/saycam/frames/14091-S_20130808_0922_04.mp4-6095.jpg,14091-S_20130808_0922_04.mp4-6095.jpg
http://langcog.stanford.edu/expts/saycam/frames/13491-S_20130703_0816_05.AVI.mp4-6255.jpg,13491-S_20130703_0816_05.AVI.mp4-6255.jpg
http://langcog.stanford.edu/expts/saycam/frames/12773-S_20130526_0709_05.AVI.mp4-8130.jpg,12773-S_20130526_0709_05.AVI.mp4-8130.jpg
http://langcog.stanford.edu/expts/saycam/frames/18610-S_20140420_1803_06.AVI.mp4-1220.jpg,18610-S_20140420_1803_06.AVI.mp4-1220.jpg
http://langcog.stanford.edu/expts/saycam/frames/19473-S_20140612_1926_05.mp4-1845.jpg,19473-S_20140612_1926_05.mp4-1845.jpg
http://langcog.stanford.edu/expts/saycam/frames/15385-S_20131027_1210_02.mp4-26035.jpg,15385-S_20131027_1210_02.mp4-26035.jpg
http://langcog.stanford.edu/expts/saycam/frames/18111-S_20140320_1703_08.mp4-6040.jpg,18111-S_20140320_1703_08.mp4-6040.jpg
http://langcog.stanford.edu/expts/saycam/frames/18978-S_20140510_1823_07.mp4-7050.jpg,18978-S_20140510_1823_07.mp4-7050.jpg
http://langcog.stanford.edu/expts/saycam/frames/20941-S_20140920_2303_02.mp4-560.jpg,20941-S_20140920_2303_02.mp4-560.jpg
http://langcog.stanford.edu/expts/saycam/frames/22383-S_20141218_2601_02.mp4-875.jpg,22383-S_20141218_2601_02.mp4-875.jpg
http://langcog.stanford.edu/expts/saycam/frames/18442-S_20140409_1723_02.AVI.mp4-28210.jpg,18442-S_20140409_1723_02.AVI.mp4-28210.jpg
http://langcog.stanford.edu/expts/saycam/frames/17440-S_20140212_1526_08.mp4-3155.jpg,17440-S_20140212_1526_08.mp4-3155.jpg
http://langcog.stanford.edu/expts/saycam/frames/13969-S_20130731_0914_03.mp4-17565.jpg,13969-S_20130731_0914_03.mp4-17565.jpg
http://langcog.stanford.edu/expts/saycam/frames/14037-S_20130803_0917_05.AVI.mp4-32610.jpg,14037-S_20130803_0917_05.AVI.mp4-32610.jpg
http://langcog.stanford.edu/expts/saycam/frames/14787-S_20130915_1029_06.mp4-5335.jpg,14787-S_20130915_1029_06.mp4-5335.jpg
http://langcog.stanford.edu/expts/saycam/frames/13412-S_20130630_0813_02.AVI.mp4-1810.jpg,13412-S_20130630_0813_02.AVI.mp4-1810.jpg
http://langcog.stanford.edu/expts/saycam/frames/17352-S_20140208_1522_02.mp4-23150.jpg,17352-S_20140208_1522_02.mp4-23150.jpg
http://langcog.stanford.edu/expts/saycam/frames/16636-S_20140101_1415_04.mp4-390.jpg,16636-S_20140101_1415_04.mp4-390.jpg
http://langcog.stanford.edu/expts/saycam/frames/17318-S_20140206_1520_04.mp4-16620.jpg,17318-S_20140206_1520_04.mp4-16620.jpg
http://langcog.stanford.edu/expts/saycam/frames/17322-S_20140206_1520_05.mp4-3075.jpg,17322-S_20140206_1520_05.mp4-3075.jpg
http://langcog.stanford.edu/expts/saycam/frames/12365-S_20130504_0617_02.AVI.mp4-25535.jpg,12365-S_20130504_0617_02.AVI.mp4-25535.jpg
http://langcog.stanford.edu/expts/saycam/frames/15068-S_20131003_1116_05.mp4-4190.jpg,15068-S_20131003_1116_05.mp4-4190.jpg
http://langcog.stanford.edu/expts/saycam/frames/16819-S_20140112_1426_04.mp4-14685.jpg,16819-S_20140112_1426_04.mp4-14685.jpg
http://langcog.stanford.edu/expts/saycam/frames/20226-S_20140809_2123_01.mp4-24120.jpg,20226-S_20140809_2123_01.mp4-24120.jpg
http://langcog.stanford.edu/expts/saycam/frames/18310-S_20140403_1717_07.mp4-7245.jpg,18310-S_20140403_1717_07.mp4-7245.jpg
http://langcog.stanford.edu/expts/saycam/frames/14024-S_20130803_0917_05.AVI.mp4-20150.jpg,14024-S_20130803_0917_05.AVI.mp4-20150.jpg
http://langcog.stanford.edu/expts/saycam/frames/13501-S_20130703_0816_07.AVI.mp4-1120.jpg,13501-S_20130703_0816_07.AVI.mp4-1120.jpg
http://langcog.stanford.edu/expts/saycam/frames/18470-S_20140409_1723_08.mp4-10135.jpg,18470-S_20140409_1723_08.mp4-10135.jpg
http://langcog.stanford.edu/expts/saycam/frames/15829-S_20131117_1300_05.mp4-10550.jpg,15829-S_20131117_1300_05.mp4-10550.jpg
http://langcog.stanford.edu/expts/saycam/frames/13583-S_20130710_0823_02.mp4-1645.jpg,13583-S_20130710_0823_02.mp4-1645.jpg
http://langcog.stanford.edu/expts/saycam/frames/16375-S_20131218_1401_01.mp4-4320.jpg,16375-S_20131218_1401_01.mp4-4320.jpg
http://langcog.stanford.edu/expts/saycam/frames/14006-S_20130803_0917_05.AVI.mp4-2510.jpg,14006-S_20130803_0917_05.AVI.mp4-2510.jpg
http://langcog.stanford.edu/expts/saycam/frames/12332-S_20130504_0617_01.AVI.mp4-33140.jpg,12332-S_20130504_0617_01.AVI.mp4-33140.jpg
http://langcog.stanford.edu/expts/saycam/frames/13241-S_20130619_0802_06.mp4-3220.jpg,13241-S_20130619_0802_06.mp4-3220.jpg
http://langcog.stanford.edu/expts/saycam/frames/13608-S_20130710_0823_04.AVI.mp4-14820.jpg,13608-S_20130710_0823_04.AVI.mp4-14820.jpg
http://langcog.stanford.edu/expts/saycam/frames/13140-S_20130612_0726_05.AVI.mp4-13985.jpg,13140-S_20130612_0726_05.AVI.mp4-13985.jpg
http://langcog.stanford.edu/expts/saycam/frames/12501-S_20130515_0628_01.AVI.mp4-6875.jpg,12501-S_20130515_0628_01.AVI.mp4-6875.jpg
http://langcog.stanford.edu/expts/saycam/frames/21428-S_20141019_2402_02.AVI.mp4-7155.jpg,21428-S_20141019_2402_02.AVI.mp4-7155.jpg
http://langcog.stanford.edu/expts/saycam/frames/14955-S_20130925_1108_02.mp4-27625.jpg,14955-S_20130925_1108_02.mp4-27625.jpg
http://langcog.stanford.edu/expts/saycam/frames/16330-S_20131214_1327_04.mp4-2070.jpg,16330-S_20131214_1327_04.mp4-2070.jpg
http://langcog.stanford.edu/expts/saycam/frames/18935-S_20140510_1823_01.mp4-11690.jpg,18935-S_20140510_1823_01.mp4-11690.jpg
http://langcog.stanford.edu/expts/saycam/frames/18553-S_20140418_1801_01.mp4-22060.jpg,18553-S_20140418_1801_01.mp4-22060.jpg
http://langcog.stanford.edu/expts/saycam/frames/17018-S_20140125_1508_01.mp4-29160.jpg,17018-S_20140125_1508_01.mp4-29160.jpg
http://langcog.stanford.edu/expts/saycam/frames/18566-S_20140418_1801_02.mp4-7970.jpg,18566-S_20140418_1801_02.mp4-7970.jpg
http://langcog.stanford.edu/expts/saycam/frames/18804-S_20140503_1816_02.AVI.mp4-13040.jpg,18804-S_20140503_1816_02.AVI.mp4-13040.jpg
http://langcog.stanford.edu/expts/saycam/frames/13061-S_20130608_0722_05.mp4-18610.jpg,13061-S_20130608_0722_05.mp4-18610.jpg
http://langcog.stanford.edu/expts/saycam/frames/16218-S_20131207_1320_02.mp4-25240.jpg,16218-S_20131207_1320_02.mp4-25240.jpg
http://langcog.stanford.edu/expts/saycam/frames/18009-S_20140315_1626_01.mp4-2305.jpg,18009-S_20140315_1626_01.mp4-2305.jpg
http://langcog.stanford.edu/expts/saycam/frames/13014-S_20130608_0722_01.mp4-1015.jpg,13014-S_20130608_0722_01.mp4-1015.jpg
http://langcog.stanford.edu/expts/saycam/frames/18480-S_20140409_1723_08.mp4-19720.jpg,18480-S_20140409_1723_08.mp4-19720.jpg
http://langcog.stanford.edu/expts/saycam/frames/13257-S_20130619_0802_07.mp4-11575.jpg,13257-S_20130619_0802_07.mp4-11575.jpg
http://langcog.stanford.edu/expts/saycam/frames/15946-S_20131123_1306_01.mp4-22530.jpg,15946-S_20131123_1306_01.mp4-22530.jpg
http://langcog.stanford.edu/expts/saycam/frames/19079-S_20140517_1900_03.mp4-11010.jpg,19079-S_20140517_1900_03.mp4-11010.jpg
http://langcog.stanford.edu/expts/saycam/frames/20170-S_20140806_2120_02.mp4-13240.jpg,20170-S_20140806_2120_02.mp4-13240.jpg
http://langcog.stanford.edu/expts/saycam/frames/19089-S_20140517_1900_03.mp4-24945.jpg,19089-S_20140517_1900_03.mp4-24945.jpg
http://langcog.stanford.edu/expts/saycam/frames/20198-S_20140806_2120_04.mp4-24415.jpg,20198-S_20140806_2120_04.mp4-24415.jpg
http://langcog.stanford.edu/expts/saycam/frames/12399-S_20130508_0621_01.AVI.mp4-21770.jpg,12399-S_20130508_0621_01.AVI.mp4-21770.jpg
http://langcog.stanford.edu/expts/saycam/frames/12649-S_20130522_0705_01.AVI.mp4-7835.jpg,12649-S_20130522_0705_01.AVI.mp4-7835.jpg
http://langcog.stanford.edu/expts/saycam/frames/19379-S_20140609_1923_02.mp4-4820.jpg,19379-S_20140609_1923_02.mp4-4820.jpg
http://langcog.stanford.edu/expts/saycam/frames/21163-S_20141001_2314_03.mp4-10620.jpg,21163-S_20141001_2314_03.mp4-10620.jpg
http://langcog.stanford.edu/expts/saycam/frames/13242-S_20130619_0802_06.mp4-3275.jpg,13242-S_20130619_0802_06.mp4-3275.jpg
http://langcog.stanford.edu/expts/saycam/frames/20062-S_20140729_2112_01.mp4-25735.jpg,20062-S_20140729_2112_01.mp4-25735.jpg
http://langcog.stanford.edu/expts/saycam/frames/17183-S_20140202_1516_04.mp4-3775.jpg,17183-S_20140202_1516_04.mp4-3775.jpg
http://langcog.stanford.edu/expts/saycam/frames/18737-S_20140426_1809_11.mp4-1530.jpg,18737-S_20140426_1809_11.mp4-1530.jpg
http://langcog.stanford.edu/expts/saycam/frames/12968-S_20130605_0719_02.AVI.mp4-16090.jpg,12968-S_20130605_0719_02.AVI.mp4-16090.jpg
http://langcog.stanford.edu/expts/saycam/frames/20350-S_20140821_2204_02.mp4-7440.jpg,20350-S_20140821_2204_02.mp4-7440.jpg
http://langcog.stanford.edu/expts/saycam/frames/18283-S_20140403_1717_02.mp4-10360.jpg,18283-S_20140403_1717_02.mp4-10360.jpg
http://langcog.stanford.edu/expts/saycam/frames/15007-S_20130928_1111_05.mp4-5020.jpg,15007-S_20130928_1111_05.mp4-5020.jpg
http://langcog.stanford.edu/expts/saycam/frames/14250-S_20130814_0928_02.AVI.mp4-10940.jpg,14250-S_20130814_0928_02.AVI.mp4-10940.jpg
http://langcog.stanford.edu/expts/saycam/frames/22331-S_20141214_2527_04.mp4-6435.jpg,22331-S_20141214_2527_04.mp4-6435.jpg
http://langcog.stanford.edu/expts/saycam/frames/17688-S_20140227_1610_01.mp4-11980.jpg,17688-S_20140227_1610_01.mp4-11980.jpg
http://langcog.stanford.edu/expts/saycam/frames/22243-S_20141211_2524_04.mp4-19135.jpg,22243-S_20141211_2524_04.mp4-19135.jpg
http://langcog.stanford.edu/expts/saycam/frames/18551-S_20140418_1801_01.mp4-15635.jpg,18551-S_20140418_1801_01.mp4-15635.jpg
http://langcog.stanford.edu/expts/saycam/frames/15118-S_20131009_1122_05.mp4-9610.jpg,15118-S_20131009_1122_05.mp4-9610.jpg
http://langcog.stanford.edu/expts/saycam/frames/19605-S_20140618_2001_04.mp4-7350.jpg,19605-S_20140618_2001_04.mp4-7350.jpg
http://langcog.stanford.edu/expts/saycam/frames/12564-S_20130519_0702_01.AVI.mp4-1540.jpg,12564-S_20130519_0702_01.AVI.mp4-1540.jpg
http://langcog.stanford.edu/expts/saycam/frames/19591-S_20140618_2001_02.mp4-12190.jpg,19591-S_20140618_2001_02.mp4-12190.jpg
http://langcog.stanford.edu/expts/saycam/frames/12541-S_20130515_0628_02.AVI.mp4-21350.jpg,12541-S_20130515_0628_02.AVI.mp4-21350.jpg
http://langcog.stanford.edu/expts/saycam/frames/14886-S_20130922_1105_01.mp4-4535.jpg,14886-S_20130922_1105_01.mp4-4535.jpg
http://langcog.stanford.edu/expts/saycam/frames/16732-S_20140107_1421_02.mp4-11890.jpg,16732-S_20140107_1421_02.mp4-11890.jpg
http://langcog.stanford.edu/expts/saycam/frames/20104-S_20140801_2115_02.mp4-9115.jpg,20104-S_20140801_2115_02.mp4-9115.jpg
http://langcog.stanford.edu/expts/saycam/frames/20205-S_20140806_2120_05.mp4-8605.jpg,20205-S_20140806_2120_05.mp4-8605.jpg
http://langcog.stanford.edu/expts/saycam/frames/16820-S_20140112_1426_04.mp4-17255.jpg,16820-S_20140112_1426_04.mp4-17255.jpg
http://langcog.stanford.edu/expts/saycam/frames/17598-S_20140222_1605_01.mp4-535.jpg,17598-S_20140222_1605_01.mp4-535.jpg
http://langcog.stanford.edu/expts/saycam/frames/19219-S_20140528_1911_02.mp4-34490.jpg,19219-S_20140528_1911_02.mp4-34490.jpg
http://langcog.stanford.edu/expts/saycam/frames/17978-S_20140312_1623_02.mp4-25730.jpg,17978-S_20140312_1623_02.mp4-25730.jpg
http://langcog.stanford.edu/expts/saycam/frames/18289-S_20140403_1717_04.AVI.mp4-2750.jpg,18289-S_20140403_1717_04.AVI.mp4-2750.jpg
http://langcog.stanford.edu/expts/saycam/frames/13256-S_20130619_0802_07.mp4-10380.jpg,13256-S_20130619_0802_07.mp4-10380.jpg
http://langcog.stanford.edu/expts/saycam/frames/17648-S_20140222_1605_03.mp4-1340.jpg,17648-S_20140222_1605_03.mp4-1340.jpg
http://langcog.stanford.edu/expts/saycam/frames/18362-S_20140405_1719_03.AVI.mp4-1940.jpg,18362-S_20140405_1719_03.AVI.mp4-1940.jpg
http://langcog.stanford.edu/expts/saycam/frames/18014-S_20140315_1626_03.mp4-390.jpg,18014-S_20140315_1626_03.mp4-390.jpg
http://langcog.stanford.edu/expts/saycam/frames/13578-S_20130706_0819_05.mp4-14825.jpg,13578-S_20130706_0819_05.mp4-14825.jpg
http://langcog.stanford.edu/expts/saycam/frames/17750-S_20140227_1610_06.mp4-3715.jpg,17750-S_20140227_1610_06.mp4-3715.jpg
http://langcog.stanford.edu/expts/saycam/frames/12283-S_20130501_0614_01.AVI.mp4-35715.jpg,12283-S_20130501_0614_01.AVI.mp4-35715.jpg
http://langcog.stanford.edu/expts/saycam/frames/19927-S_20140717_2100_01.mp4-6745.jpg,19927-S_20140717_2100_01.mp4-6745.jpg
http://langcog.stanford.edu/expts/saycam/frames/19065-S_20140517_1900_01.mp4-1380.jpg,19065-S_20140517_1900_01.mp4-1380.jpg
http://langcog.stanford.edu/expts/saycam/frames/21920-S_20141119_2502_02.mp4-5595.jpg,21920-S_20141119_2502_02.mp4-5595.jpg
http://langcog.stanford.edu/expts/saycam/frames/18583-S_20140418_1801_03.mp4-11705.jpg,18583-S_20140418_1801_03.mp4-11705.jpg
http://langcog.stanford.edu/expts/saycam/frames/19013-S_20140514_1827_03.mp4-775.jpg,19013-S_20140514_1827_03.mp4-775.jpg
http://langcog.stanford.edu/expts/saycam/frames/19598-S_20140618_2001_03.mp4-1650.jpg,19598-S_20140618_2001_03.mp4-1650.jpg
http://langcog.stanford.edu/expts/saycam/frames/19097-S_20140517_1900_04.mp4-9745.jpg,19097-S_20140517_1900_04.mp4-9745.jpg
http://langcog.stanford.edu/expts/saycam/frames/17999-S_20140312_1623_04.mp4-9900.jpg,17999-S_20140312_1623_04.mp4-9900.jpg
http://langcog.stanford.edu/expts/saycam/frames/12714-S_20130522_0705_07.AVI.mp4-7475.jpg,12714-S_20130522_0705_07.AVI.mp4-7475.jpg
http://langcog.stanford.edu/expts/saycam/frames/14090-S_20130808_0922_04.mp4-5945.jpg,14090-S_20130808_0922_04.mp4-5945.jpg
http://langcog.stanford.edu/expts/saycam/frames/15891-S_20131121_1304_05.mp4-5280.jpg,15891-S_20131121_1304_05.mp4-5280.jpg
http://langcog.stanford.edu/expts/saycam/frames/17047-S_20140125_1508_02.mp4-31320.jpg,17047-S_20140125_1508_02.mp4-31320.jpg
http://langcog.stanford.edu/expts/saycam/frames/19988-S_20140720_2103_01.mp4-20130.jpg,19988-S_20140720_2103_01.mp4-20130.jpg
http://langcog.stanford.edu/expts/saycam/frames/15349-S_20131024_1207_03.mp4-20385.jpg,15349-S_20131024_1207_03.mp4-20385.jpg
http://langcog.stanford.edu/expts/saycam/frames/19010-S_20140514_1827_01.mp4-5210.jpg,19010-S_20140514_1827_01.mp4-5210.jpg
http://langcog.stanford.edu/expts/saycam/frames/15952-S_20131123_1306_02.mp4-4950.jpg,15952-S_20131123_1306_02.mp4-4950.jpg
http://langcog.stanford.edu/expts/saycam/frames/15276-S_20131019_1202_03.mp4-18300.jpg,15276-S_20131019_1202_03.mp4-18300.jpg
http://langcog.stanford.edu/expts/saycam/frames/13384-S_20130626_0809_06.AVI.mp4-8135.jpg,13384-S_20130626_0809_06.AVI.mp4-8135.jpg
http://langcog.stanford.edu/expts/saycam/frames/14320-S_20130818_1001_02.mp4-26745.jpg,14320-S_20130818_1001_02.mp4-26745.jpg
http://langcog.stanford.edu/expts/saycam/frames/21768-S_20141109_2423_03.mp4-6715.jpg,21768-S_20141109_2423_03.mp4-6715.jpg
http://langcog.stanford.edu/expts/saycam/frames/16245-S_20131207_1320_05.mp4-8825.jpg,16245-S_20131207_1320_05.mp4-8825.jpg
http://langcog.stanford.edu/expts/saycam/frames/18689-S_20140426_1809_01.AVI.mp4-30485.jpg,18689-S_20140426_1809_01.AVI.mp4-30485.jpg
http://langcog.stanford.edu/expts/saycam/frames/14350-S_20130822_1005_03.AVI.mp4-5010.jpg,14350-S_20130822_1005_03.AVI.mp4-5010.jpg
http://langcog.stanford.edu/expts/saycam/frames/21686-S_20141102_2416_02.AVI.mp4-17750.jpg,21686-S_20141102_2416_02.AVI.mp4-17750.jpg
http://langcog.stanford.edu/expts/saycam/frames/12878-S_20130529_0712_05.mp4-15600.jpg,12878-S_20130529_0712_05.mp4-15600.jpg
http://langcog.stanford.edu/expts/saycam/frames/13755-S_20130720_0903_01.AVI.mp4-195.jpg,13755-S_20130720_0903_01.AVI.mp4-195.jpg
http://langcog.stanford.edu/expts/saycam/frames/18220-S_20140326_1709_04.mp4-12660.jpg,18220-S_20140326_1709_04.mp4-12660.jpg
http://langcog.stanford.edu/expts/saycam/frames/18322-S_20140403_1717_08.mp4-9805.jpg,18322-S_20140403_1717_08.mp4-9805.jpg
http://langcog.stanford.edu/expts/saycam/frames/19146-S_20140524_1907_04.mp4-2060.jpg,19146-S_20140524_1907_04.mp4-2060.jpg
http://langcog.stanford.edu/expts/saycam/frames/21464-S_20141023_2406_01.AVI.mp4-14960.jpg,21464-S_20141023_2406_01.AVI.mp4-14960.jpg
http://langcog.stanford.edu/expts/saycam/frames/14514-S_20130829_1012_05.AVI.mp4-1270.jpg,14514-S_20130829_1012_05.AVI.mp4-1270.jpg
http://langcog.stanford.edu/expts/saycam/frames/15665-S_20131110_1224_06.mp4-975.jpg,15665-S_20131110_1224_06.mp4-975.jpg
http://langcog.stanford.edu/expts/saycam/frames/12877-S_20130529_0712_05.mp4-15415.jpg,12877-S_20130529_0712_05.mp4-15415.jpg
http://langcog.stanford.edu/expts/saycam/frames/15721-S_20131113_1227_03.mp4-16615.jpg,15721-S_20131113_1227_03.mp4-16615.jpg
http://langcog.stanford.edu/expts/saycam/frames/19064-S_20140517_1900_01.mp4-610.jpg,19064-S_20140517_1900_01.mp4-610.jpg
http://langcog.stanford.edu/expts/saycam/frames/13561-S_20130706_0819_04.AVI.mp4-14980.jpg,13561-S_20130706_0819_04.AVI.mp4-14980.jpg
http://langcog.stanford.edu/expts/saycam/frames/14948-S_20130925_1108_02.mp4-9360.jpg,14948-S_20130925_1108_02.mp4-9360.jpg
http://langcog.stanford.edu/expts/saycam/frames/22148-S_20141206_2519_04.mp4-14745.jpg,22148-S_20141206_2519_04.mp4-14745.jpg
http://langcog.stanford.edu/expts/saycam/frames/19780-S_20140705_2018_04.mp4-16880.jpg,19780-S_20140705_2018_04.mp4-16880.jpg
http://langcog.stanford.edu/expts/saycam/frames/18897-S_20140508_1821_05.mp4-2235.jpg,18897-S_20140508_1821_05.mp4-2235.jpg
http://langcog.stanford.edu/expts/saycam/frames/17926-S_20140309_1620_01.mp4-2820.jpg,17926-S_20140309_1620_01.mp4-2820.jpg
http://langcog.stanford.edu/expts/saycam/frames/16560-S_20131226_1409_02.mp4-15035.jpg,16560-S_20131226_1409_02.mp4-15035.jpg
http://langcog.stanford.edu/expts/saycam/frames/14742-S_20130911_1025_06.mp4-18060.jpg,14742-S_20130911_1025_06.mp4-18060.jpg
http://langcog.stanford.edu/expts/saycam/frames/13949-S_20130731_0914_01.AVI.mp4-16260.jpg,13949-S_20130731_0914_01.AVI.mp4-16260.jpg
http://langcog.stanford.edu/expts/saycam/frames/19188-S_20140528_1911_02.mp4-4600.jpg,19188-S_20140528_1911_02.mp4-4600.jpg
http://langcog.stanford.edu/expts/saycam/frames/19664-S_20140622_2005_04.mp4-25270.jpg,19664-S_20140622_2005_04.mp4-25270.jpg
http://langcog.stanford.edu/expts/saycam/frames/14736-S_20130911_1025_06.mp4-9085.jpg,14736-S_20130911_1025_06.mp4-9085.jpg
http://langcog.stanford.edu/expts/saycam/frames/16217-S_20131207_1320_02.mp4-23385.jpg,16217-S_20131207_1320_02.mp4-23385.jpg
http://langcog.stanford.edu/expts/saycam/frames/16379-S_20131218_1401_01.mp4-9695.jpg,16379-S_20131218_1401_01.mp4-9695.jpg
http://langcog.stanford.edu/expts/saycam/frames/20210-S_20140809_2123_01.mp4-2785.jpg,20210-S_20140809_2123_01.mp4-2785.jpg
http://langcog.stanford.edu/expts/saycam/frames/18801-S_20140503_1816_02.AVI.mp4-10950.jpg,18801-S_20140503_1816_02.AVI.mp4-10950.jpg
http://langcog.stanford.edu/expts/saycam/frames/20122-S_20140801_2115_02.mp4-24350.jpg,20122-S_20140801_2115_02.mp4-24350.jpg
http://langcog.stanford.edu/expts/saycam/frames/12234-S_20130428_0611_02.AVI.mp4-41515.jpg,12234-S_20130428_0611_02.AVI.mp4-41515.jpg
